,METAREA,COUNTY,AGE,COVIDUNAW,month_le,gender_Female,gender_Male,education_Bachelor's,education_Graduate or Professional Degree,education_High School or below,education_Some College or Associate Degree,race_Asian,race_Black,race_Native American,race_White,hispanic_Hispanic,hispanic_Non-Hispanic,marital_status_Divorced,marital_status_Married,marital_status_Single
14202,6641,0,49,1,20,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1
14203,2560,0,61,1,20,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
14204,1521,37119,50,1,20,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
14205,1521,37119,28,1,20,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
14206,1521,37119,28,1,20,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
14207,1521,37119,36,1,20,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0
14208,2560,0,62,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
14209,1521,37119,36,1,20,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
14210,1521,37119,40,1,20,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
14211,1521,37179,59,1,20,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
14212,1521,37179,55,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
14213,1521,37179,20,1,20,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
14214,1521,37179,28,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
14215,1521,37179,23,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
14216,6642,0,65,1,20,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1
14217,1521,37119,51,1,20,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0
14218,1521,37119,49,1,20,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
14219,1521,0,19,1,20,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
14220,1521,37179,29,1,20,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1
14221,2560,0,26,1,20,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
14222,2560,0,27,1,20,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
14223,1521,0,70,1,20,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0
14224,1521,0,31,1,20,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
14225,1521,0,32,1,20,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
14226,6642,0,41,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
14227,6642,0,17,1,20,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
14228,1521,0,66,1,20,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
14229,1521,0,63,1,20,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
14230,9999,0,68,1,20,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0
14231,9999,0,50,1,20,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
14232,6642,0,33,1,20,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1
14233,6641,0,35,1,20,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
14234,1521,37179,45,2,20,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1
14235,6641,0,51,1,20,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0
14236,6641,0,19,1,20,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1
14237,1521,0,43,1,20,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0
14238,1521,0,40,1,20,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
14239,3122,0,58,1,20,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
14240,3122,0,61,1,20,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
14241,3122,0,28,1,20,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1
14242,9999,0,56,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
14243,6642,0,45,1,20,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
14244,6642,0,40,1,20,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0
14245,9999,0,43,1,20,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0
14246,9999,0,36,1,20,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
14247,9999,0,18,2,20,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
14248,9999,0,20,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
14249,9999,0,16,1,20,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1
14250,1521,37119,32,1,20,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0
14251,1521,37119,32,1,20,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
14252,6642,0,40,1,20,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0
14253,6642,0,69,2,20,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0
14254,1521,0,50,1,20,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
14255,6642,0,53,1,20,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0
14256,6642,0,50,1,20,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0
14257,6642,0,44,1,20,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
14258,6642,0,63,1,20,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0
14259,1521,37119,32,1,20,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1
14260,1521,37179,73,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
14261,1521,37179,78,1,20,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
14262,2560,0,46,1,20,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0
14263,2560,0,33,1,20,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
14264,1521,37159,64,1,20,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
14265,3121,37067,48,1,20,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0
14266,6641,0,36,1,20,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
14267,6641,0,50,1,20,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0
14268,6641,0,34,1,20,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
14269,6641,0,64,1,20,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
14270,3121,37057,51,1,20,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0
14271,3121,37057,45,1,20,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0
14272,3122,0,68,1,20,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
14273,3122,0,78,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
14274,3122,0,36,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
14275,3121,37067,25,1,20,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1
14276,3122,0,33,1,20,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
14277,3121,0,27,1,20,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
14278,1521,37119,44,1,20,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0
14279,6642,0,31,1,20,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
14280,6642,0,32,1,20,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
14281,6642,0,47,1,20,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
14282,2560,0,70,1,20,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
14283,3122,0,22,1,20,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
14284,2560,0,37,1,20,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
14285,2560,0,45,1,20,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
14286,3122,0,46,1,20,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0
14287,3122,0,17,1,20,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1
14288,3122,0,52,1,20,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
14289,3122,0,50,1,20,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
14290,3122,0,60,1,20,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
14291,6642,0,45,1,20,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
14292,6642,0,46,1,20,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
14293,6642,0,22,1,20,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
14294,6642,0,53,1,20,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
14295,6642,0,52,1,20,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
14296,6642,0,61,1,20,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0
14297,6641,0,52,1,20,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
14298,6641,0,50,1,20,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
14299,6641,0,19,1,20,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
14300,1521,0,50,1,20,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
14301,1521,0,24,1,20,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
14302,1521,0,28,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
14303,6642,0,48,1,20,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
14304,6642,0,48,1,20,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
14305,6642,0,33,1,20,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0
14306,6642,0,34,1,20,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0
14307,1521,0,48,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
14308,1521,0,38,1,20,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
14309,1521,0,44,1,20,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
14310,1521,0,16,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
14311,1521,37119,24,1,20,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
14312,1521,37119,25,1,20,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1
14313,3122,0,36,1,20,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
14314,3122,0,35,1,20,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0
14315,6642,0,43,1,20,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0
14316,2560,0,23,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
14317,2560,0,24,1,20,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
14318,6642,0,29,1,20,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1
14319,1521,0,57,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
14320,3121,37067,62,1,20,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
14321,3121,37057,16,1,20,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0
14322,1521,37119,70,1,20,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
14323,1521,37119,23,1,20,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
14324,9999,0,56,1,20,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
14325,6642,0,58,1,20,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
14326,1521,0,35,1,20,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
14327,3121,37067,54,1,20,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0
14328,6642,0,56,1,20,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0
14329,6642,0,29,1,20,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0
14330,9999,0,59,1,20,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0
14331,1521,0,26,1,20,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
14332,1521,0,30,1,20,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
14333,3122,0,42,1,20,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
14334,3121,37067,25,1,20,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1
14335,3121,37067,23,1,20,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1
14336,6642,0,61,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
14337,6642,0,60,1,20,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
14338,6641,0,34,1,20,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
14339,1521,0,41,1,20,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
14340,1521,0,44,1,20,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
14341,6641,0,71,1,20,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1
14342,6641,0,65,1,20,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1
14343,3122,0,30,1,20,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
14344,3122,0,67,1,20,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0
14345,2560,0,53,1,20,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
14346,6641,0,47,1,20,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
14347,6641,0,44,1,20,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
14348,1521,0,49,1,20,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0
14349,1521,0,44,1,20,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0
14350,3121,37057,54,1,20,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
14351,3121,37057,50,1,20,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
14352,3121,37057,21,1,20,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
14353,1521,37119,64,1,20,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0
14354,6642,0,23,1,20,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1
14355,3121,37057,42,1,20,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0
14356,3121,37057,16,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
14357,3121,37057,21,1,20,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
14358,6642,0,38,1,20,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
14359,6642,0,39,1,20,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0
14360,6642,0,54,1,20,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
14361,6642,0,50,1,20,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
14362,6642,0,25,1,20,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
14363,6642,0,25,1,20,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
14364,3121,37057,28,1,20,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1
14365,3121,37057,26,1,20,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1
14366,6642,0,40,1,20,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
14367,6642,0,46,1,20,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
14368,3121,37057,34,1,20,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
14369,3121,37057,37,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
14370,1521,0,38,1,20,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
14371,1521,0,35,1,20,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
14372,1521,37119,33,2,20,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1
14373,1521,37119,34,2,20,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0
14374,1521,37119,55,1,20,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1
14375,1521,37119,64,1,20,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
14376,6642,0,44,1,20,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
14377,6642,0,42,1,20,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0
14378,3122,0,28,1,20,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
14379,6642,0,31,1,20,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
14380,6642,0,35,1,20,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
14381,6642,0,38,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
14382,2560,0,22,1,20,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
14383,1521,0,34,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
14384,6642,0,46,1,20,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0
14385,3121,0,53,1,20,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0
14386,6642,0,50,1,20,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1
14387,1521,0,23,1,20,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
14388,1521,0,48,1,20,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0
14389,1521,0,50,1,20,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0
14390,3122,0,63,1,20,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
14391,3122,0,35,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
14392,1521,0,73,1,20,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
14393,1521,0,74,1,20,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
14394,1521,37179,43,1,20,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
14395,1521,37179,45,1,20,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0
14396,6641,0,59,1,20,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
14397,6641,0,21,1,20,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
14398,6641,0,27,1,20,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
14399,9999,0,67,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
14400,2560,0,53,1,20,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0
14401,2560,0,55,1,20,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0
14402,3121,37057,42,1,20,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
14403,3121,37057,41,1,20,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
14404,1521,0,58,1,20,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
14405,1521,0,45,1,20,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
14406,1521,0,21,1,20,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
14407,1521,0,55,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
14408,1521,0,55,1,20,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0
14409,6642,0,36,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
14410,2560,0,51,1,20,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
14411,6642,0,51,1,20,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
14412,6642,0,59,1,20,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
14413,6642,0,39,1,20,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
14414,6642,0,25,1,20,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0
14415,6642,0,22,1,20,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
14416,6642,0,22,1,20,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1
14417,2560,0,42,1,20,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
14418,2560,0,46,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
14419,9999,0,40,1,20,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
14420,9999,0,35,1,20,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
14421,6642,0,56,1,20,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0
14422,6642,0,69,1,20,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
14423,6642,0,50,1,20,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
14424,6642,0,51,1,20,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
14425,1521,0,69,1,20,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
14426,6642,0,53,1,20,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
14427,6642,0,46,1,20,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0
14428,1521,37119,49,1,20,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
14429,1521,37119,49,1,20,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
14430,6642,0,47,1,20,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
14431,6642,0,47,1,20,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
14432,6642,0,20,1,20,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
14433,1521,0,60,1,20,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
14434,1521,0,61,1,20,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
14435,1521,0,32,1,20,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
14436,6642,0,41,1,20,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1
14437,1521,37119,36,1,20,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0
14438,1521,0,36,1,20,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
14439,1521,0,37,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
14440,6642,0,52,1,20,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
14441,6642,0,51,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
14442,6642,0,54,1,20,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
14443,1521,37179,63,1,20,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
14444,1521,37179,64,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
14445,3122,0,39,1,20,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1
14446,1521,0,20,1,20,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
14447,6642,0,38,1,20,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0
14448,3121,37057,45,1,20,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0
14449,3121,37057,22,1,20,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1
14450,6642,0,57,1,20,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
14451,1521,0,58,1,20,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0
14452,3121,37067,23,1,20,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1
14453,3121,37067,22,1,20,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
14454,9999,0,76,1,20,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
14455,9999,0,70,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
14456,1521,0,32,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
14457,1521,0,30,1,20,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
14458,6642,0,59,1,20,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0
14459,2560,0,32,1,20,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0
14460,1521,37179,44,1,20,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
14461,1521,37179,23,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
14462,1521,37179,43,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
14463,6642,0,47,1,20,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0
14464,6642,0,41,1,20,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
14465,6642,0,43,1,20,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0
14466,6642,0,39,1,20,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0
14467,6642,0,74,1,20,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
14468,6642,0,50,1,20,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0
14469,6642,0,57,1,20,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0
14470,6642,0,36,1,20,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1
14471,6642,0,45,1,20,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
14472,6642,0,45,1,20,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
14473,6642,0,16,1,20,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
14474,6642,0,18,1,20,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
14475,1521,0,54,1,20,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
14476,1521,0,51,1,20,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
14477,6642,0,61,1,20,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
14478,1521,37119,39,1,20,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
14479,1521,37119,45,1,20,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
14480,9999,0,66,1,20,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0
14481,3122,0,66,1,20,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
14482,1521,0,29,1,20,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0
14483,1521,0,23,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
14484,1521,37119,44,1,20,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
14485,3122,0,67,1,20,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
14486,6641,0,66,1,20,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0
14487,3122,0,44,1,20,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
14488,3122,0,45,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
14489,1521,37179,33,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
14490,1521,0,57,1,20,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
14491,1521,0,59,1,20,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
14492,1521,37119,25,1,20,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0
14493,1521,37119,26,1,20,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0
14494,6642,0,62,1,20,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0
14495,1521,37179,43,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
14496,1521,37179,50,1,20,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
14497,1521,37179,22,1,20,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
14498,6642,0,58,1,20,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
14499,6642,0,19,1,20,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
14500,6642,0,20,1,20,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
14501,1521,0,27,1,20,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
14502,1521,0,27,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
14503,9999,0,27,1,20,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
14504,9999,0,23,1,20,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
14505,2560,0,27,1,20,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
14506,2560,0,68,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
14507,9999,0,59,1,20,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0
14508,9999,0,69,1,20,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0
14509,6642,0,45,1,20,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0
14510,6642,0,42,1,20,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0
14511,2560,0,60,1,20,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
14512,2560,0,46,1,20,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0
14513,6642,0,42,1,20,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
