YEAR,MONTH,METAREA,COUNTY,AGE,SEX,RACE,MARST,HISPAN,EDUC,COVIDTELEW,COVIDUNAW,education,marital_status,gender
2021,2,2560,0,29,2,100,6,0,73,1,1,High School or below,Single,Female
2021,2,1521,0,65,1,100,4,0,111,2,1,Bachelor's,Divorced,Male
2021,2,1521,0,43,1,100,1,0,111,1,1,Bachelor's,Married,Male
2021,2,1521,0,40,2,100,1,0,92,1,1,Some College or Associate Degree,Married,Female
2021,2,6642,0,43,1,200,6,0,111,1,1,Bachelor's,Single,Male
2021,2,6642,0,20,2,801,6,0,73,1,1,High School or below,Single,Female
2021,2,6642,0,35,1,100,1,0,111,1,1,Bachelor's,Married,Male
2021,2,6642,0,45,2,100,1,0,124,1,1,Graduate or Professional Degree,Married,Female
2021,2,6642,0,52,1,100,1,0,111,1,1,Bachelor's,Married,Male
2021,2,1521,37179,54,1,803,1,0,111,1,1,Bachelor's,Married,Male
2021,2,1521,37159,56,2,100,1,0,81,2,1,Some College or Associate Degree,Married,Female
2021,2,6642,0,51,1,100,1,0,111,2,1,Bachelor's,Married,Male
2021,2,1521,37119,56,2,100,1,0,81,1,2,Some College or Associate Degree,Married,Female
2021,2,1521,37119,55,1,100,1,0,91,1,1,Some College or Associate Degree,Married,Male
2021,2,1521,37119,22,2,100,6,0,111,2,1,Bachelor's,Single,Female
2021,2,6642,0,38,2,200,6,0,123,1,1,Graduate or Professional Degree,Single,Female
2021,2,1521,37119,43,1,100,6,0,111,1,1,Bachelor's,Single,Male
2021,2,1521,37119,35,1,100,6,0,125,1,1,Graduate or Professional Degree,Single,Male
2021,2,3121,37057,64,1,100,6,500,81,1,1,Some College or Associate Degree,Single,Male
2021,2,3121,37057,24,1,100,6,500,60,1,1,High School or below,Single,Male
2021,2,3121,37057,17,2,100,1,500,60,1,1,High School or below,Married,Female
2021,2,6642,0,26,2,200,6,0,73,1,1,High School or below,Single,Female
2021,2,2560,0,44,2,200,3,0,60,1,1,High School or below,,Female
2021,2,6641,0,63,1,100,1,0,111,1,1,Bachelor's,Married,Male
2021,2,6641,0,30,2,100,6,0,123,2,1,Graduate or Professional Degree,Single,Female
2021,2,6641,0,53,1,100,1,611,71,1,1,High School or below,Married,Male
2021,2,6641,0,49,2,100,1,611,91,2,1,Some College or Associate Degree,Married,Female
2021,2,6641,0,19,1,100,6,0,73,1,1,High School or below,Single,Male
2021,2,1521,37159,45,1,100,1,0,73,2,1,High School or below,Married,Male
2021,2,1521,37159,49,2,100,1,0,91,2,1,Some College or Associate Degree,Married,Female
2021,2,1521,0,61,2,100,1,0,73,1,1,High School or below,Married,Female
2021,2,3121,37067,48,1,100,5,0,81,1,1,Some College or Associate Degree,,Male
2021,2,3121,37067,69,2,100,4,0,111,2,1,Bachelor's,Divorced,Female
2021,2,1521,37119,46,2,100,1,0,111,1,2,Bachelor's,Married,Female
2021,2,1521,37119,51,1,100,1,0,123,1,1,Graduate or Professional Degree,Married,Male
2021,2,1521,37119,17,2,100,6,0,60,1,1,High School or below,Single,Female
2021,2,1521,0,34,2,100,1,0,111,1,1,Bachelor's,Married,Female
2021,2,1521,0,32,1,100,1,0,81,1,1,Some College or Associate Degree,Married,Male
2021,2,1521,0,39,1,100,1,0,81,1,1,Some College or Associate Degree,Married,Male
2021,2,6642,0,28,2,100,6,0,111,1,1,Bachelor's,Single,Female
2021,2,6642,0,28,1,100,4,0,73,1,1,High School or below,Divorced,Male
2021,2,3121,37067,50,1,100,1,0,111,1,1,Bachelor's,Married,Male
2021,2,1521,37159,38,2,100,1,0,111,2,1,Bachelor's,Married,Female
2021,2,1521,37159,36,1,651,1,0,92,2,1,Some College or Associate Degree,Married,Male
2021,2,6642,0,57,1,100,1,0,125,1,1,Graduate or Professional Degree,Married,Male
2021,2,6641,0,80,1,100,5,0,73,1,1,High School or below,,Male
2021,2,6642,0,56,2,200,6,0,111,1,1,Bachelor's,Single,Female
2021,2,3122,0,38,1,200,6,0,73,1,1,High School or below,Single,Male
2021,2,3121,37057,47,1,100,1,0,123,1,1,Graduate or Professional Degree,Married,Male
2021,2,3121,37057,45,1,100,1,0,81,1,1,Some College or Associate Degree,Married,Male
2021,2,2560,0,33,2,100,6,0,81,1,1,Some College or Associate Degree,Single,Female
2021,2,9999,0,48,2,100,1,0,92,1,1,Some College or Associate Degree,Married,Female
2021,2,9999,0,50,1,100,1,0,81,1,1,Some College or Associate Degree,Married,Male
2021,2,6642,0,41,1,100,1,200,111,2,1,Bachelor's,Married,Male
2021,2,6642,0,41,2,100,1,0,111,2,1,Bachelor's,Married,Female
2021,2,6642,0,41,1,100,1,0,111,1,1,Bachelor's,Married,Male
2021,2,6642,0,37,2,100,1,0,111,1,1,Bachelor's,Married,Female
2021,2,6642,0,54,1,100,1,0,123,1,1,Graduate or Professional Degree,Married,Male
2021,2,6642,0,49,2,100,1,0,125,1,1,Graduate or Professional Degree,Married,Female
2021,2,6642,0,17,1,100,6,0,50,1,1,High School or below,Single,Male
2021,2,6642,0,19,1,100,6,0,60,1,1,High School or below,Single,Male
2021,2,3121,37067,58,2,100,1,0,111,1,1,Bachelor's,Married,Female
2021,2,1521,0,56,1,100,1,0,81,1,1,Some College or Associate Degree,Married,Male
2021,2,1521,0,54,2,100,1,0,123,1,1,Graduate or Professional Degree,Married,Female
2021,2,6641,0,49,1,100,6,0,81,1,1,Some College or Associate Degree,Single,Male
2021,2,6642,0,42,1,100,1,0,111,2,1,Bachelor's,Married,Male
2021,2,6642,0,42,2,100,1,0,123,2,1,Graduate or Professional Degree,Married,Female
2021,2,6642,0,64,1,200,5,0,123,1,1,Graduate or Professional Degree,,Male
2021,2,6642,0,44,2,100,1,100,73,1,2,High School or below,Married,Female
2021,2,6642,0,43,1,100,1,100,73,1,1,High School or below,Married,Male
2021,2,1521,0,45,1,100,1,0,111,1,1,Bachelor's,Married,Male
2021,2,1521,0,45,2,100,1,0,111,1,1,Bachelor's,Married,Female
2021,2,6642,0,48,1,100,1,0,92,1,1,Some College or Associate Degree,Married,Male
2021,2,6642,0,47,2,100,1,0,92,1,1,Some College or Associate Degree,Married,Female
2021,2,3122,0,50,2,100,4,0,111,2,1,Bachelor's,Divorced,Female
2021,2,6642,0,57,2,100,1,0,123,2,1,Graduate or Professional Degree,Married,Female
2021,2,6642,0,60,1,100,1,0,125,1,1,Graduate or Professional Degree,Married,Male
2021,2,6642,0,39,2,651,1,0,123,2,1,Graduate or Professional Degree,Married,Female
2021,2,6642,0,42,1,651,1,0,123,2,1,Graduate or Professional Degree,Married,Male
2021,2,1521,0,63,2,100,1,0,81,1,1,Some College or Associate Degree,Married,Female
2021,2,1521,0,64,1,100,1,0,91,1,1,Some College or Associate Degree,Married,Male
2021,2,2560,0,43,2,200,6,0,91,1,1,Some College or Associate Degree,Single,Female
2021,2,9999,0,62,1,100,1,0,81,1,1,Some College or Associate Degree,Married,Male
2021,2,9999,0,57,2,100,1,0,91,1,1,Some College or Associate Degree,Married,Female
2021,2,6641,0,60,1,100,1,0,91,1,1,Some College or Associate Degree,Married,Male
2021,2,6641,0,56,2,100,1,0,111,2,1,Bachelor's,Married,Female
2021,2,6642,0,48,1,200,6,0,73,1,1,High School or below,Single,Male
2021,2,6642,0,49,2,200,6,0,81,1,1,Some College or Associate Degree,Single,Female
2021,2,6642,0,53,1,100,1,0,81,2,1,Some College or Associate Degree,Married,Male
2021,2,3122,0,24,2,100,1,0,81,1,1,Some College or Associate Degree,Married,Female
2021,2,3122,0,26,1,100,1,0,111,1,1,Bachelor's,Married,Male
2021,2,1521,37119,40,1,100,1,0,111,1,1,Bachelor's,Married,Male
2021,2,1521,37119,39,2,100,1,0,111,2,1,Bachelor's,Married,Female
2021,2,6642,0,51,2,100,1,0,92,1,1,Some College or Associate Degree,Married,Female
2021,2,6642,0,52,1,100,1,0,73,1,1,High School or below,Married,Male
2021,2,1521,0,53,2,200,3,0,73,1,1,High School or below,,Female
2021,2,1521,0,35,2,200,6,0,73,1,1,High School or below,Single,Female
2021,2,1521,0,37,2,200,6,0,73,1,1,High School or below,Single,Female
2021,2,3122,0,54,1,100,2,0,123,1,1,Graduate or Professional Degree,,Male
2021,2,1521,0,43,2,100,1,0,125,1,1,Graduate or Professional Degree,Married,Female
2021,2,1521,0,45,1,100,1,0,91,1,1,Some College or Associate Degree,Married,Male
2021,2,6642,0,57,2,100,1,0,111,1,1,Bachelor's,Married,Female
2021,2,1521,0,53,1,100,1,0,73,1,1,High School or below,Married,Male
2021,2,1521,0,46,2,100,1,0,91,1,1,Some College or Associate Degree,Married,Female
2021,2,1521,0,18,2,100,6,0,73,1,1,High School or below,Single,Female
2021,2,3121,0,54,2,100,1,0,123,2,1,Graduate or Professional Degree,Married,Female
2021,2,1521,0,58,1,100,1,200,73,1,1,High School or below,Married,Male
2021,2,1521,0,20,2,100,6,200,73,1,1,High School or below,Single,Female
2021,2,6642,0,41,2,100,6,611,30,1,1,,Single,Female
2021,2,6642,0,20,2,100,6,611,81,1,1,Some College or Associate Degree,Single,Female
2021,2,3121,37067,31,1,100,6,0,111,1,1,Bachelor's,Single,Male
2021,2,3121,37067,25,1,200,1,0,81,1,1,Some College or Associate Degree,Married,Male
2021,2,3121,37067,26,2,100,1,0,111,1,1,Bachelor's,Married,Female
2021,2,6642,0,41,1,100,4,400,92,1,1,Some College or Associate Degree,Divorced,Male
2021,2,1521,37179,32,1,100,1,0,92,1,1,Some College or Associate Degree,Married,Male
2021,2,1521,37179,66,1,100,4,0,111,1,1,Bachelor's,Divorced,Male
2021,2,9999,0,51,1,100,1,0,123,1,1,Graduate or Professional Degree,Married,Male
2021,2,9999,0,67,2,100,1,0,81,1,1,Some College or Associate Degree,Married,Female
2021,2,1521,0,44,2,100,1,0,111,2,1,Bachelor's,Married,Female
2021,2,1521,0,45,1,100,1,0,111,2,1,Bachelor's,Married,Male
2021,2,6642,0,32,1,100,1,0,123,2,1,Graduate or Professional Degree,Married,Male
2021,2,1521,0,19,2,100,6,0,73,1,1,High School or below,Single,Female
2021,2,1521,0,31,2,100,1,0,111,1,1,Bachelor's,Married,Female
2021,2,1521,0,41,1,100,1,0,73,1,1,High School or below,Married,Male
2021,2,3121,0,48,2,100,1,0,73,1,1,High School or below,Married,Female
2021,2,3121,0,47,1,100,1,0,73,1,1,High School or below,Married,Male
2021,2,3121,0,21,1,100,6,0,73,1,1,High School or below,Single,Male
2021,2,3121,37057,58,1,100,1,0,40,1,1,,Married,Male
2021,2,3122,0,53,2,100,1,0,111,1,1,Bachelor's,Married,Female
2021,2,3122,0,32,1,100,6,0,81,1,1,Some College or Associate Degree,Single,Male
2021,2,3122,0,65,2,200,4,0,73,1,1,High School or below,Divorced,Female
2021,2,3122,0,41,1,200,6,0,73,1,1,High School or below,Single,Male
2021,2,1521,37179,41,1,100,1,0,81,1,1,Some College or Associate Degree,Married,Male
2021,2,1521,37179,47,1,100,1,100,81,1,1,Some College or Associate Degree,Married,Male
2021,2,6642,0,40,2,100,4,0,111,2,1,Bachelor's,Divorced,Female
2021,2,6642,0,35,1,100,4,0,73,1,1,High School or below,Divorced,Male
2021,2,9999,0,62,2,100,3,0,81,1,1,Some College or Associate Degree,,Female
2021,2,9999,0,20,1,100,6,0,81,1,1,Some College or Associate Degree,Single,Male
2021,2,6642,0,51,1,100,1,0,92,1,1,Some College or Associate Degree,Married,Male
2021,2,1521,37179,51,1,100,1,0,111,1,1,Bachelor's,Married,Male
2021,2,1521,37179,50,2,100,1,0,111,1,1,Bachelor's,Married,Female
2021,2,6641,0,60,2,200,5,0,73,1,1,High School or below,,Female
2021,2,6642,0,61,1,100,1,0,73,1,1,High School or below,Married,Male
2021,2,6642,0,59,2,100,1,0,73,1,1,High School or below,Married,Female
2021,2,9999,0,43,1,100,1,0,81,1,1,Some College or Associate Degree,Married,Male
2021,2,9999,0,40,2,100,1,0,92,1,1,Some College or Associate Degree,Married,Female
2021,2,6641,0,61,2,100,6,0,111,1,1,Bachelor's,Single,Female
2021,2,6642,0,31,2,100,1,0,111,2,1,Bachelor's,Married,Female
2021,2,6642,0,30,1,100,1,0,73,1,1,High School or below,Married,Male
2021,2,1521,0,35,1,100,1,0,111,2,1,Bachelor's,Married,Male
2021,2,6641,0,42,1,100,1,0,123,2,1,Graduate or Professional Degree,Married,Male
2021,2,6642,0,53,1,100,1,0,111,1,1,Bachelor's,Married,Male
2021,2,6642,0,61,2,100,1,0,123,1,1,Graduate or Professional Degree,Married,Female
2021,2,6642,0,25,2,100,6,0,111,1,1,Bachelor's,Single,Female
2021,2,3121,37057,40,1,200,1,0,123,1,1,Graduate or Professional Degree,Married,Male
2021,2,6641,0,28,1,100,6,0,81,1,1,Some College or Associate Degree,Single,Male
2021,2,6641,0,30,1,100,6,0,81,1,1,Some College or Associate Degree,Single,Male
2021,2,6642,0,25,1,100,6,0,73,1,1,High School or below,Single,Male
2021,2,6642,0,21,2,100,6,0,73,1,1,High School or below,Single,Female
2021,2,1521,37159,55,2,100,1,0,73,1,1,High School or below,Married,Female
2021,2,1521,37159,55,1,100,1,0,91,1,1,Some College or Associate Degree,Married,Male
2021,2,2560,0,26,2,100,1,0,92,1,1,Some College or Associate Degree,Married,Female
2021,2,1521,0,69,1,100,1,0,73,1,1,High School or below,Married,Male
2021,2,1521,0,68,2,100,1,0,91,1,1,Some College or Associate Degree,Married,Female
2021,2,1521,0,44,2,100,1,0,92,1,1,Some College or Associate Degree,Married,Female
2021,2,1521,0,44,1,100,1,0,73,1,1,High School or below,Married,Male
2021,2,3122,0,33,1,100,1,0,81,1,1,Some College or Associate Degree,Married,Male
2021,2,3122,0,33,2,100,1,0,111,1,1,Bachelor's,Married,Female
2021,2,3121,37057,35,1,100,1,0,91,1,1,Some College or Associate Degree,Married,Male
2021,2,3121,37057,45,2,100,1,0,92,1,1,Some College or Associate Degree,Married,Female
2021,2,1521,0,46,2,100,1,0,111,1,1,Bachelor's,Married,Female
2021,2,1521,0,43,1,100,1,100,73,1,1,High School or below,Married,Male
2021,2,1521,37119,53,1,100,6,0,123,1,1,Graduate or Professional Degree,Single,Male
2021,2,1521,37119,36,1,100,6,0,73,1,1,High School or below,Single,Male
2021,2,9998,0,67,2,100,4,0,81,1,1,Some College or Associate Degree,Divorced,Female
2021,2,9998,0,66,1,100,1,0,111,2,1,Bachelor's,Married,Male
2021,2,9998,0,60,2,100,1,0,81,1,1,Some College or Associate Degree,Married,Female
2021,2,9998,0,43,1,100,1,0,92,1,1,Some College or Associate Degree,Married,Male
2021,2,9998,0,42,2,100,1,0,92,1,1,Some College or Associate Degree,Married,Female
2021,2,9998,37155,57,1,100,1,0,73,1,1,High School or below,Married,Male
2021,2,9998,0,58,2,100,1,0,111,2,1,Bachelor's,Married,Female
2021,2,9998,0,69,1,200,1,0,111,1,1,Bachelor's,Married,Male
2021,2,9998,0,53,1,100,1,0,81,1,1,Some College or Associate Degree,Married,Male
2021,2,9998,0,53,2,100,1,0,111,2,1,Bachelor's,Married,Female
2021,2,9998,0,63,2,100,1,0,91,1,1,Some College or Associate Degree,Married,Female
2021,2,9998,0,19,2,100,6,100,81,1,1,Some College or Associate Degree,Single,Female
2021,2,9998,0,39,1,100,4,100,20,1,1,,Divorced,Male
2021,2,9998,0,41,2,100,4,0,81,1,1,Some College or Associate Degree,Divorced,Female
2021,2,9998,0,52,2,100,1,0,125,1,1,Graduate or Professional Degree,Married,Female
2021,2,9998,0,54,1,100,1,0,125,2,1,Graduate or Professional Degree,Married,Male
2021,2,9998,0,60,1,100,4,0,111,1,1,Bachelor's,Divorced,Male
2021,2,9998,37155,52,2,300,1,0,73,1,1,High School or below,Married,Female
2021,2,9998,37155,55,1,300,1,0,73,1,1,High School or below,Married,Male
2021,2,9998,0,55,1,100,1,100,30,1,1,,Married,Male
2021,2,9998,0,48,1,100,4,0,91,1,1,Some College or Associate Degree,Divorced,Male
2021,2,9998,0,41,2,100,4,0,73,1,1,High School or below,Divorced,Female
2021,2,9998,0,80,2,100,5,0,92,1,1,Some College or Associate Degree,,Female
2021,2,9998,0,85,1,100,1,0,73,1,1,High School or below,Married,Male
2021,2,9998,0,37,1,200,4,0,91,1,1,Some College or Associate Degree,Divorced,Male
2021,2,9998,0,52,1,100,1,0,73,1,1,High School or below,Married,Male
2021,2,9998,0,53,2,100,1,0,111,1,1,Bachelor's,Married,Female
2021,2,9998,0,23,1,100,6,0,73,1,1,High School or below,Single,Male
2021,2,9998,0,69,1,100,1,0,111,1,1,Bachelor's,Married,Male
2021,2,9998,0,63,2,100,1,0,111,1,1,Bachelor's,Married,Female
2021,2,9998,0,65,1,100,1,0,73,1,1,High School or below,Married,Male
2021,2,9998,0,41,1,100,3,100,50,1,1,High School or below,,Male
2021,2,9998,37155,23,2,200,6,0,73,1,1,High School or below,Single,Female
2021,2,9998,37155,36,2,200,6,0,73,1,1,High School or below,Single,Female
2021,2,9998,0,26,1,100,6,611,91,1,1,Some College or Associate Degree,Single,Male
2021,2,9998,0,54,1,100,1,611,73,1,1,High School or below,Married,Male
2021,2,9998,0,45,2,100,1,611,60,1,1,High School or below,Married,Female
2021,2,9998,0,59,1,100,1,0,81,1,1,Some College or Associate Degree,Married,Male
2021,2,9998,0,56,2,100,5,0,91,1,1,Some College or Associate Degree,,Female
2021,2,9998,0,46,2,651,1,0,50,1,1,High School or below,Married,Female
2021,2,9998,0,26,1,100,1,0,123,1,1,Graduate or Professional Degree,Married,Male
2021,2,9998,0,27,2,100,1,0,123,1,1,Graduate or Professional Degree,Married,Female
2021,2,9998,0,55,1,100,4,0,81,2,1,Some College or Associate Degree,Divorced,Male
2021,2,9998,0,19,2,100,6,0,73,1,1,High School or below,Single,Female
2021,2,9998,37155,32,2,300,1,0,123,1,1,Graduate or Professional Degree,Married,Female
2021,2,9998,37155,33,1,300,1,0,81,1,1,Some College or Associate Degree,Married,Male
2021,2,9998,0,67,2,100,1,0,81,1,1,Some College or Associate Degree,Married,Female
2021,2,9998,0,21,1,100,6,0,60,1,1,High School or below,Single,Male
2021,2,9998,0,23,2,100,6,0,92,1,1,Some College or Associate Degree,Single,Female
2021,2,9998,0,25,1,100,6,0,73,1,1,High School or below,Single,Male
2021,2,9998,0,26,1,100,6,0,73,1,1,High School or below,Single,Male
2021,2,9998,37155,22,2,651,6,0,111,1,1,Bachelor's,Single,Female
2021,2,9998,0,55,2,100,1,0,73,1,1,High School or below,Married,Female
2021,2,9998,37155,19,1,200,6,0,81,1,1,Some College or Associate Degree,Single,Male
2021,2,9998,37155,29,1,100,6,100,73,1,1,High School or below,Single,Male
2021,2,9998,0,42,2,100,1,0,81,1,1,Some College or Associate Degree,Married,Female
2021,2,9998,0,43,1,100,1,0,81,1,1,Some College or Associate Degree,Married,Male
2021,2,9998,0,31,1,100,6,0,111,1,1,Bachelor's,Single,Male
2021,2,9998,0,38,1,100,6,0,111,1,1,Bachelor's,Single,Male
2021,2,9998,0,71,2,100,1,0,111,1,2,Bachelor's,Married,Female
2021,2,9998,0,77,1,100,1,0,111,2,2,Bachelor's,Married,Male
2021,2,9998,0,38,1,100,1,0,73,1,1,High School or below,Married,Male
2021,2,9998,0,39,2,100,1,0,73,1,1,High School or below,Married,Female
2021,2,9998,0,60,1,100,1,0,73,1,2,High School or below,Married,Male
2021,2,9998,37155,46,2,801,6,0,73,1,2,High School or below,Single,Female
2021,2,9998,0,59,1,100,1,0,81,1,1,Some College or Associate Degree,Married,Male
2021,2,9998,0,36,1,100,1,0,111,1,1,Bachelor's,Married,Male
2021,2,9998,37155,46,1,300,4,0,73,1,1,High School or below,Divorced,Male
2021,2,9998,0,42,2,100,1,0,73,1,1,High School or below,Married,Female
2021,2,9998,0,46,1,100,1,0,73,1,1,High School or below,Married,Male
2021,2,9998,0,46,1,100,6,0,123,1,1,Graduate or Professional Degree,Single,Male
2021,2,9998,0,48,1,100,1,0,73,1,1,High School or below,Married,Male
2021,2,9998,0,44,2,100,1,0,81,1,1,Some College or Associate Degree,Married,Female
2021,2,9998,0,17,1,100,6,0,60,1,1,High School or below,Single,Male
2021,2,9998,0,78,2,200,5,0,81,1,1,Some College or Associate Degree,,Female
2021,2,9998,0,49,1,100,6,0,60,1,1,High School or below,Single,Male
2021,2,9998,0,58,1,100,1,0,91,1,1,Some College or Associate Degree,Married,Male
2021,2,9998,37155,39,2,300,1,0,73,1,1,High School or below,Married,Female
2021,2,9998,37155,54,1,200,1,0,92,1,1,Some College or Associate Degree,Married,Male
2021,2,9998,37155,20,2,200,2,0,73,1,1,High School or below,,Female
2021,2,9998,0,60,2,200,6,0,73,1,1,High School or below,Single,Female
2021,2,9998,37155,53,2,300,4,0,123,1,1,Graduate or Professional Degree,Divorced,Female
2021,2,9998,0,68,2,200,5,0,111,1,1,Bachelor's,,Female
2021,2,9998,0,58,1,100,1,0,71,1,1,High School or below,Married,Male
2021,2,9998,0,36,2,200,2,0,91,1,1,Some College or Associate Degree,,Female
2021,2,9998,0,41,1,100,1,0,81,1,1,Some College or Associate Degree,Married,Male
2021,2,9998,0,43,2,100,1,0,123,1,1,Graduate or Professional Degree,Married,Female
2021,2,9998,0,16,1,100,6,0,50,1,1,High School or below,Single,Male
2021,2,9998,0,24,1,100,6,0,111,1,1,Bachelor's,Single,Male
2021,2,9998,0,55,1,100,1,0,91,1,1,Some College or Associate Degree,Married,Male
2021,2,9998,0,55,1,100,6,0,111,1,1,Bachelor's,Single,Male
2021,2,9998,37155,50,1,300,1,0,81,1,1,Some College or Associate Degree,Married,Male
2021,2,9998,37155,53,2,300,1,0,111,1,1,Bachelor's,Married,Female
2021,2,9998,37155,22,1,300,2,0,92,1,1,Some College or Associate Degree,,Male
2021,2,9998,37155,50,2,300,4,0,73,1,1,High School or below,Divorced,Female
2021,2,9998,37155,22,1,300,6,0,111,1,1,Bachelor's,Single,Male
2021,2,9998,0,35,1,100,6,0,73,1,1,High School or below,Single,Male
2021,2,9998,0,36,1,100,6,0,111,1,1,Bachelor's,Single,Male
2021,2,9998,0,38,2,100,4,0,81,1,1,Some College or Associate Degree,Divorced,Female
2021,2,9998,0,44,2,100,4,100,30,1,1,,Divorced,Female
2021,2,9998,0,54,1,100,1,0,92,1,1,Some College or Associate Degree,Married,Male
2021,2,9998,0,54,2,100,1,0,92,1,1,Some College or Associate Degree,Married,Female
2021,2,9998,0,75,1,200,3,0,73,1,1,High School or below,,Male
2021,2,9998,0,46,2,100,1,0,111,1,1,Bachelor's,Married,Female
2021,2,9998,0,23,1,100,6,0,81,1,1,Some College or Associate Degree,Single,Male
2021,2,9998,0,27,1,100,6,0,81,1,1,Some College or Associate Degree,Single,Male
2021,2,9998,0,52,2,100,1,0,91,2,2,Some College or Associate Degree,Married,Female
2021,2,9998,0,53,1,100,1,0,73,1,1,High School or below,Married,Male
2021,2,9998,0,62,1,200,6,0,73,1,1,High School or below,Single,Male
2021,2,9998,0,29,1,100,1,0,73,1,1,High School or below,Married,Male
