METAREA,COUNTY,AGE,COVIDUNAW,month_le,gender_Female,gender_Male,education_Bachelor's,education_Graduate or Professional Degree,education_High School or below,education_Some College or Associate Degree,race_Asian,race_Black,race_Native American,race_White,hispanic_Hispanic,hispanic_Non-Hispanic,marital_status_Divorced,marital_status_Married,marital_status_Single
6642,0,45,1,8,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
6642,0,33,1,8,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
1521,0,35,1,8,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
1521,0,33,1,8,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
3122,0,45,1,8,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
3122,0,47,1,8,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
6641,0,37,1,8,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
6641,0,34,1,8,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
1521,37119,55,2,8,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0
3121,37067,51,1,8,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
3122,0,21,1,8,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
6642,0,64,1,8,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
6642,0,60,1,8,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
1521,37119,34,1,8,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
1521,37119,35,1,8,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
6642,0,28,1,8,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0
6642,0,27,1,8,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0
1521,37119,52,1,8,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
1521,37119,41,1,8,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1
6642,0,46,1,8,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0
3122,0,55,1,8,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
3122,0,50,1,8,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
3122,0,50,1,8,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
6642,0,52,1,8,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1
2560,0,59,1,8,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0
6642,0,51,2,8,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1
1521,37119,27,1,8,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1
1521,37119,27,1,8,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1
1521,37119,22,1,8,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1
1521,37119,24,1,8,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1
2560,0,61,1,8,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
1521,37119,35,1,8,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
1521,37119,40,1,8,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
1521,37179,58,1,8,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
1521,37179,54,1,8,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
1521,37179,19,1,8,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
1521,37179,27,1,8,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
6642,0,64,1,8,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1
3122,0,60,1,8,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
3122,0,58,1,8,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
6642,0,38,1,8,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1
1521,37179,65,1,8,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0
1521,37179,50,1,8,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1
1521,37179,30,1,8,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1
6641,0,50,2,8,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0
6641,0,18,1,8,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1
3121,37067,68,1,8,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
1521,0,48,1,8,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0
1521,0,43,1,8,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0
1521,0,42,1,8,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0
1521,0,39,1,8,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
9999,0,55,1,8,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
9999,0,56,1,8,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
6642,0,61,1,8,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0
9999,0,43,1,8,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0
9999,0,35,1,8,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
9999,0,17,1,8,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
9999,0,19,1,8,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
1521,37119,64,2,8,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0
6642,0,43,1,8,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0
6642,0,38,1,8,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0
1521,0,49,1,8,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
6642,0,52,1,8,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0
6642,0,48,1,8,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0
6642,0,36,1,8,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
6642,0,36,1,8,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
1521,37119,31,2,8,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1
2560,0,28,1,8,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0
2560,0,26,1,8,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0
2560,0,45,1,8,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0
2560,0,16,1,8,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
2560,0,32,1,8,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
1521,37179,70,1,8,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
6642,0,57,1,8,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
3121,37057,43,1,8,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
6642,0,52,1,8,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
6642,0,51,1,8,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
1521,0,53,1,8,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
1521,0,55,1,8,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
3121,0,25,1,8,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
3121,0,26,1,8,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
6642,0,30,1,8,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
6642,0,31,1,8,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
6642,0,53,1,8,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
6642,0,52,1,8,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
3121,37057,67,1,8,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
1521,37159,51,1,8,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
3122,0,46,1,8,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0
3122,0,51,1,8,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
3122,0,49,1,8,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
6642,0,37,2,8,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
6642,0,41,1,8,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
6642,0,22,1,8,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1
6642,0,23,1,8,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1
1521,37179,74,2,8,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
1521,37179,65,1,8,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
1521,0,27,1,8,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0
1521,0,26,1,8,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0
1521,37119,58,1,8,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
1521,0,49,1,8,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
1521,0,46,1,8,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
1521,0,22,1,8,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
6641,0,51,1,8,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
6641,0,48,1,8,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
1521,0,68,1,8,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
1521,0,37,1,8,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
1521,0,37,1,8,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
1521,0,43,1,8,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
1521,0,16,1,8,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
6642,0,38,1,8,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
6642,0,40,1,8,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
1521,0,29,1,8,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1
1521,37119,63,1,8,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
1521,37119,62,1,8,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
9999,0,44,2,8,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
9999,0,20,1,8,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
6642,0,42,1,8,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0
1521,0,50,1,8,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0
1521,37119,69,1,8,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
6642,0,54,1,8,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0
6642,0,53,1,8,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
6642,0,22,2,8,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
6642,0,31,1,8,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
6642,0,28,1,8,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
6642,0,48,1,8,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
6641,0,62,1,8,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0
6641,0,63,1,8,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0
6642,0,64,1,8,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
6642,0,69,1,8,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
6642,0,29,1,8,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0
3121,37067,42,1,8,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0
1521,37119,71,2,8,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
1521,37119,68,1,8,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
1521,37119,63,2,8,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0
1521,37119,39,1,8,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0
6641,0,34,1,8,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
1521,0,40,1,8,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
1521,0,43,1,8,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
6641,0,70,1,8,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1
6641,0,64,1,8,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1
1521,0,51,1,8,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
1521,0,48,1,8,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
1521,0,22,1,8,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
3121,37057,63,1,8,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
1521,37119,63,1,8,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0
3121,37057,40,1,8,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0
3121,37057,20,1,8,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
6642,0,45,1,8,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
6642,0,45,1,8,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
6642,0,49,1,8,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0
1521,0,37,1,8,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
1521,0,34,1,8,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
1521,37119,58,1,8,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0
1521,37119,36,1,8,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
1521,37119,36,1,8,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
6642,0,43,1,8,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0
6642,0,40,1,8,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0
3121,37067,27,1,8,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0
6642,0,30,1,8,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
6642,0,34,1,8,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
6642,0,47,1,8,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0
6642,0,48,1,8,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0
1521,0,42,1,8,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0
3122,0,50,1,8,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
3122,0,51,1,8,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
1521,0,25,1,8,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
1521,0,22,1,8,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
1521,0,72,1,8,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
1521,0,73,1,8,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
1521,37159,36,1,8,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1
6642,0,52,1,8,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0
6642,0,52,1,8,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
9999,0,47,1,8,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
9999,0,40,1,8,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
9999,0,55,1,8,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0
9999,0,19,1,8,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
1521,37179,49,1,8,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
9999,0,66,1,8,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0
3122,0,62,1,8,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
9999,0,39,1,8,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
9999,0,34,1,8,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
6642,0,47,1,8,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
6642,0,40,1,8,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
6642,0,55,1,8,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0
6642,0,68,2,8,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
6642,0,47,1,8,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
6642,0,33,1,8,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
6642,0,58,1,8,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0
6642,0,33,1,8,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0
6642,0,35,1,8,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0
1521,37119,35,1,8,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0
1521,0,35,1,8,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
1521,0,36,1,8,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
6642,0,50,1,8,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
6642,0,51,1,8,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
6642,0,33,1,8,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1
6642,0,33,1,8,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1
3121,37067,66,1,8,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
6642,0,67,1,8,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
6642,0,56,1,8,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
1521,0,33,1,8,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
6642,0,37,1,8,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0
1521,0,45,1,8,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
1521,0,46,1,8,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
1521,0,49,1,8,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
1521,0,50,1,8,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
6642,0,70,1,8,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0
6642,0,53,1,8,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1
6642,0,44,1,8,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
6642,0,44,1,8,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
2560,0,54,1,8,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
2560,0,59,1,8,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0
6642,0,46,1,8,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0
6642,0,40,1,8,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
6642,0,56,1,8,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
6642,0,54,1,8,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
6642,0,22,1,8,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
6642,0,49,1,8,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0
6642,0,44,1,8,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
6642,0,44,1,8,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
6642,0,17,1,8,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
1521,0,54,1,8,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
1521,0,50,1,8,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
1521,0,40,2,8,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
1521,0,39,1,8,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0
1521,37119,38,1,8,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
1521,37119,44,1,8,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
9999,0,65,1,8,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0
3121,37067,48,1,8,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
1521,37119,44,1,8,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
3122,0,33,1,8,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0
1521,37119,60,1,8,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
1521,37119,59,1,8,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
6641,0,65,1,8,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0
9999,0,66,1,8,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
9999,0,64,1,8,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
1521,37119,32,1,8,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
1521,37119,30,1,8,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
1521,0,35,1,8,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
1521,0,40,1,8,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
9999,0,55,1,8,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
1521,0,47,1,8,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
1521,0,46,1,8,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
2560,0,59,2,8,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0
2560,0,46,1,8,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0
6642,0,49,1,8,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
6642,0,50,1,8,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
3122,0,23,1,8,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
6642,0,36,1,8,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1
6642,0,40,1,8,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
3121,37067,58,1,8,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
6642,0,69,2,8,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0
6642,0,33,2,8,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1
6642,0,50,1,8,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
1521,0,45,1,8,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0
6641,0,35,1,8,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
6641,0,35,1,8,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
1521,0,42,1,8,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
6642,0,30,1,8,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0
1521,0,29,1,8,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
6642,0,57,1,8,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0
1521,0,37,1,8,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
1521,0,38,1,8,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
6642,0,54,1,8,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0
6642,0,51,1,8,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0
6642,0,29,1,8,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
1521,37119,31,2,8,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
1521,37119,35,1,8,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
6641,0,68,1,8,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
1521,37119,51,1,8,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0
3122,0,46,1,8,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0
3122,0,53,2,8,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
9999,0,44,1,8,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0
9999,0,46,1,8,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0
9999,0,26,1,8,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
1521,37119,42,1,8,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1
1521,37119,42,1,8,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1
6641,0,68,1,8,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1
1521,0,66,1,8,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
2560,0,65,1,8,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
2560,0,60,1,8,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
1521,37119,46,1,8,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
2560,0,63,1,8,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
3122,0,61,1,8,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
6642,0,45,1,8,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
6642,0,39,1,8,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
6642,0,16,2,8,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
6642,0,47,1,8,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
6642,0,48,1,8,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
6642,0,16,1,8,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
3121,0,53,1,8,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1
3121,0,43,1,8,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1
1521,37119,33,1,8,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0
1521,37119,39,1,8,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0
6642,0,51,1,8,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
6642,0,48,1,8,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
6642,0,20,1,8,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
6642,0,23,2,8,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1
1521,37179,64,1,8,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1
1521,37179,64,1,8,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1
6642,0,32,1,8,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1
6641,0,55,1,8,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1
6642,0,36,1,8,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0
1521,0,43,1,8,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0
6641,0,54,1,8,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0
1521,0,64,1,8,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
6642,0,16,1,8,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
6642,0,32,1,8,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1
6642,0,30,1,8,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1
3122,0,49,1,8,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
3122,0,57,1,8,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
9998,0,67,1,8,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
9998,0,76,1,8,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
9998,0,78,1,8,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
9998,0,34,1,8,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
9998,0,35,1,8,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
9998,0,37,1,8,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
9998,0,74,1,8,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0
9998,37155,43,1,8,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
9998,37155,41,1,8,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0
9998,0,35,2,8,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
9998,37155,42,1,8,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
9998,37155,21,1,8,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
9998,0,43,1,8,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
9998,0,29,1,8,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
9998,0,50,2,8,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
9998,0,52,1,8,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
9998,0,51,1,8,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
9998,0,43,1,8,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0
9998,0,39,1,8,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
9998,0,57,1,8,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0
9998,0,23,1,8,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
9998,0,32,1,8,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
9998,0,53,1,8,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
9998,37155,58,2,8,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
